screen_time_hours,sleep_hours,energy_level,hour_of_day,day_of_week,scroll_session_mins,heart_rate_resting,mood_valence,hour_sin,hour_cos,day_sin,day_cos,screen_sleep_interaction,weather_temp_c,stress_score,stress_label,archetype,user_id
6.42,8.2,5,18,0,17.64,60.5,0.7,-1.0,-0.0,0.0,1.0,0.0,15.8,0.3557,moderate,athlete,athlete_16
5.78,6.77,2,22,4,6.48,82.9,-0.4,-0.5,0.866,-0.4339,-0.901,0.0134,19.4,0.7201,high,chronic_stress,chronic_stress_15
7.25,4.93,4,22,1,12.58,96.1,-0.7,-0.5,0.866,0.7818,0.6235,0.0417,18.3,0.9633,high,chronic_stress,chronic_stress_19
0.6,6.63,7,21,1,10.22,70.9,-0.8,-0.7071,0.7071,0.7818,0.6235,0.0015,11.3,0.6332,high,recovering,recovering_12
10.58,5.36,3,8,2,120.0,67.0,-0.6,0.866,-0.5,0.9749,-0.2225,0.0523,20.5,0.98,high,recovering,recovering_04
2.88,9.74,8,8,6,6.6,57.0,0.9,0.866,-0.5,-0.7818,0.6235,0.0,22.2,0.0362,low,athlete,athlete_06
9.49,5.17,1,21,6,13.88,80.1,-0.8,-0.7071,0.7071,-0.7818,0.6235,0.0504,17.6,0.98,high,chronic_stress,chronic_stress_07
0.3,5.78,6,9,4,0.5,82.7,0.6,0.7071,-0.7071,-0.4339,-0.901,0.0012,-4.1,0.3889,moderate,recovering,recovering_10
14.0,6.71,3,18,3,120.0,91.2,-0.4,-1.0,-0.0,0.4339,-0.901,0.0339,24.7,0.8504,high,professional,professional_14
3.84,4.84,2,7,4,3.89,76.1,-0.6,0.9659,-0.2588,-0.4339,-0.901,0.0228,8.8,0.5409,moderate,shift_worker,shift_worker_19
4.66,8.06,7,19,1,3.85,49.2,0.6,-0.9659,0.2588,0.7818,0.6235,0.0,23.7,0.3175,moderate,athlete,athlete_05
2.31,7.52,6,18,1,0.5,64.5,0.5,-1.0,-0.0,0.7818,0.6235,0.0021,17.2,0.3033,low,athlete,athlete_00
6.7,5.32,1,21,1,6.84,82.7,0.7,-0.7071,0.7071,0.7818,0.6235,0.0337,22.0,0.7895,high,student,student_13
3.5,7.97,6,12,4,61.13,72.1,-0.8,0.0,-1.0,-0.4339,-0.901,0.0002,9.9,0.4934,moderate,recovering,recovering_03
3.26,7.22,5,20,2,29.12,78.5,-0.8,-0.866,0.5,0.9749,-0.2225,0.0048,4.4,0.7771,high,student,student_19
4.33,6.56,3,7,2,2.36,71.0,0.6,0.9659,-0.2588,0.9749,-0.2225,0.0117,13.1,0.331,low,professional,professional_10
4.32,5.81,3,22,3,7.21,81.5,-0.7,-0.5,0.866,0.4339,-0.901,0.0177,10.0,0.7703,high,shift_worker,shift_worker_00
8.88,6.31,4,8,5,9.36,80.0,-0.6,0.866,-0.5,-0.9749,-0.2225,0.0282,10.9,0.8234,high,professional,professional_10
1.61,4.24,2,20,3,7.33,93.9,0.5,-0.866,0.5,0.4339,-0.901,0.0114,13.6,0.4783,moderate,chronic_stress,chronic_stress_07
4.4,8.27,9,19,1,2.79,72.0,0.9,-0.9659,0.2588,0.7818,0.6235,0.0,8.8,0.3221,moderate,athlete,athlete_18
9.65,5.31,3,20,5,13.53,83.3,-0.6,-0.866,0.5,-0.9749,-0.2225,0.0486,12.7,0.98,high,chronic_stress,chronic_stress_18
3.58,7.45,4,20,5,23.82,66.1,0.5,-0.866,0.5,-0.9749,-0.2225,0.0037,-2.0,0.3075,low,recovering,recovering_00
1.27,6.9,4,19,2,4.61,70.8,0.5,-0.9659,0.2588,0.9749,-0.2225,0.0026,3.7,0.1289,low,professional,professional_06
3.83,8.77,7,22,2,32.27,77.1,-0.6,-0.5,0.866,0.9749,-0.2225,0.0,14.9,0.6223,moderate,shift_worker,shift_worker_02
14.0,7.47,3,21,6,12.88,75.3,-0.7,-0.7071,0.7071,-0.7818,0.6235,0.0138,21.2,0.8687,high,student,student_13
6.48,7.0,4,21,1,5.25,72.1,0.7,-0.7071,0.7071,0.7818,0.6235,0.0121,24.3,0.2663,low,recovering,recovering_10
2.43,7.22,7,12,4,1.22,57.1,0.7,0.0,-1.0,-0.4339,-0.901,0.0036,10.7,0.1918,low,athlete,athlete_07
3.12,6.94,4,7,0,2.88,66.9,-0.8,0.9659,-0.2588,0.0,1.0,0.0062,10.8,0.4178,moderate,shift_worker,shift_worker_05
10.5,3.46,1,7,4,48.89,91.0,-0.8,0.9659,-0.2588,-0.4339,-0.901,0.0893,12.0,0.98,high,shift_worker,shift_worker_15
5.96,6.76,7,8,4,6.23,51.9,-0.7,0.866,-0.5,-0.4339,-0.901,0.0138,8.3,0.6953,high,athlete,athlete_18
6.56,6.75,4,19,1,21.58,61.0,-0.4,-0.9659,0.2588,0.7818,0.6235,0.0154,23.7,0.4662,moderate,athlete,athlete_11
14.0,3.0,1,9,2,92.27,82.9,-0.8,0.7071,-0.7071,0.9749,-0.2225,0.1313,8.7,0.98,high,chronic_stress,chronic_stress_05
8.22,8.07,9,18,1,96.52,61.8,-0.8,-1.0,-0.0,0.7818,0.6235,0.0,-5.7,0.9604,high,athlete,athlete_18
5.04,4.39,1,21,4,73.86,88.0,-0.6,-0.7071,0.7071,-0.4339,-0.901,0.0341,-6.0,0.98,high,chronic_stress,chronic_stress_19
14.0,5.52,1,13,5,43.05,75.2,-0.8,-0.2588,-0.9659,-0.9749,-0.2225,0.0651,12.0,0.98,high,chronic_stress,chronic_stress_06
2.8,6.92,6,8,1,10.75,71.6,-0.7,0.866,-0.5,0.7818,0.6235,0.0057,0.9,0.5262,moderate,professional,professional_19
0.57,6.88,6,9,3,3.15,77.1,0.6,0.7071,-0.7071,0.4339,-0.901,0.0012,20.7,0.1352,low,recovering,recovering_07
6.84,3.98,2,15,3,28.6,76.7,-0.6,-0.7071,-0.7071,0.4339,-0.901,0.0515,11.6,0.8214,high,shift_worker,shift_worker_01
2.95,7.29,6,19,3,35.45,78.5,-0.7,-0.9659,0.2588,0.4339,-0.901,0.0039,19.1,0.5604,moderate,recovering,recovering_08
7.5,3.68,1,10,3,75.25,90.7,-0.4,0.5,-0.866,0.4339,-0.901,0.0608,7.9,0.98,high,chronic_stress,chronic_stress_17
9.17,3.0,1,15,0,6.36,91.4,-0.7,-0.7071,-0.7071,0.0,1.0,0.086,22.7,0.98,high,shift_worker,shift_worker_13
3.99,6.65,4,8,3,14.98,81.7,-0.6,0.866,-0.5,0.4339,-0.901,0.0101,14.4,0.6326,high,professional,professional_00
7.85,5.9,3,20,2,2.68,67.8,-0.7,-0.866,0.5,0.9749,-0.2225,0.0308,7.8,0.7511,high,recovering,recovering_15
5.13,5.9,3,12,3,25.07,92.8,-0.4,0.0,-1.0,0.4339,-0.901,0.0202,29.3,0.8517,high,student,student_11
4.73,6.73,7,19,0,17.23,82.5,0.5,-0.9659,0.2588,0.0,1.0,0.0113,23.8,0.4071,moderate,recovering,recovering_05
4.08,7.37,7,18,1,11.32,52.5,0.7,-1.0,-0.0,0.7818,0.6235,0.0048,21.7,0.3758,moderate,athlete,athlete_05
1.47,7.36,8,8,4,6.75,61.5,0.7,0.866,-0.5,-0.4339,-0.901,0.0018,6.1,0.1793,low,athlete,athlete_14
7.82,3.19,1,22,6,41.02,79.5,-0.8,-0.5,0.866,-0.7818,0.6235,0.0705,7.9,0.98,high,chronic_stress,chronic_stress_02
4.53,4.85,3,22,5,2.1,82.9,-0.6,-0.5,0.866,-0.9749,-0.2225,0.0267,8.7,0.7111,high,student,student_01
7.93,4.59,1,21,2,25.22,81.7,-0.7,-0.7071,0.7071,0.9749,-0.2225,0.0508,21.4,0.9209,high,chronic_stress,chronic_stress_08
2.22,8.68,8,8,2,3.7,52.5,-0.4,0.866,-0.5,0.9749,-0.2225,0.0,4.6,0.1284,low,athlete,athlete_01
1.65,7.54,8,7,4,14.67,58.9,-0.7,0.9659,-0.2588,-0.4339,-0.901,0.0014,7.7,0.2994,low,athlete,athlete_03
7.74,6.0,3,18,0,56.85,49.1,-0.7,-1.0,-0.0,0.0,1.0,0.0291,15.7,0.8787,high,professional,professional_17
4.26,5.8,4,19,2,13.27,68.6,0.7,-0.9659,0.2588,0.9749,-0.2225,0.0176,17.0,0.5634,moderate,recovering,recovering_17
6.48,6.94,4,9,1,45.92,94.1,-0.8,0.7071,-0.7071,0.7818,0.6235,0.0128,7.6,0.8296,high,recovering,recovering_07
5.47,5.12,1,9,2,1.06,75.2,-0.6,0.7071,-0.7071,0.9749,-0.2225,0.0295,11.6,0.7262,high,chronic_stress,chronic_stress_08
4.53,8.91,6,8,6,6.14,69.6,0.7,0.866,-0.5,-0.7818,0.6235,0.0,4.7,0.2059,low,professional,professional_12
4.57,5.47,1,13,3,10.63,93.4,-0.7,-0.2588,-0.9659,0.4339,-0.901,0.0217,15.8,0.893,high,chronic_stress,chronic_stress_14
2.72,4.66,1,20,2,0.5,84.6,0.6,-0.866,0.5,0.9749,-0.2225,0.0171,16.0,0.5635,moderate,chronic_stress,chronic_stress_00
14.0,5.74,2,20,5,48.69,102.3,-0.8,-0.866,0.5,-0.9749,-0.2225,0.0594,1.4,0.98,high,chronic_stress,chronic_stress_13
11.47,5.0,1,13,3,1.74,86.4,-0.4,-0.2588,-0.9659,0.4339,-0.901,0.0645,15.6,0.8816,high,chronic_stress,chronic_stress_15
2.28,7.28,7,6,1,26.96,66.1,-0.7,1.0,0.0,0.7818,0.6235,0.0031,2.5,0.3008,low,athlete,athlete_19
6.11,5.9,2,20,0,4.31,89.3,0.6,-0.866,0.5,0.0,1.0,0.024,18.5,0.7892,high,professional,professional_17
6.44,4.3,2,23,3,1.27,68.6,-0.7,-0.2588,0.9659,0.4339,-0.901,0.0447,6.2,0.8096,high,student,student_17
1.44,6.66,6,6,4,2.87,54.9,-0.6,1.0,0.0,-0.4339,-0.901,0.0036,8.2,0.323,moderate,athlete,athlete_05
4.07,8.55,3,10,6,2.19,84.8,0.6,0.5,-0.866,-0.7818,0.6235,0.0,11.7,0.1811,low,student,student_10
9.13,5.35,2,13,3,34.68,85.9,-0.6,-0.2588,-0.9659,0.4339,-0.901,0.0453,21.3,0.98,high,chronic_stress,chronic_stress_19
7.74,6.06,3,20,4,10.05,83.0,-0.7,-0.866,0.5,-0.4339,-0.901,0.0281,10.9,0.6036,moderate,student,student_19
1.87,9.1,8,12,6,14.19,64.0,0.7,0.0,-1.0,-0.7818,0.6235,0.0,0.8,0.2843,low,athlete,athlete_14
10.09,3.0,1,10,4,2.33,90.6,-0.6,0.5,-0.866,-0.4339,-0.901,0.0946,15.6,0.98,high,chronic_stress,chronic_stress_19
5.65,5.33,4,20,1,8.81,80.1,-0.4,-0.866,0.5,0.7818,0.6235,0.0282,2.8,0.8944,high,student,student_14
2.91,7.81,8,19,3,16.37,54.4,0.6,-0.9659,0.2588,0.4339,-0.901,0.001,9.2,0.1291,low,athlete,athlete_15
1.1,8.66,8,8,4,4.86,57.1,-0.6,0.866,-0.5,-0.4339,-0.901,0.0,15.2,0.2788,low,athlete,athlete_07
7.54,7.48,3,18,1,21.62,83.3,-0.8,-1.0,-0.0,0.7818,0.6235,0.0074,4.1,0.827,high,professional,professional_09
5.17,3.0,1,9,3,27.49,91.0,-0.6,0.7071,-0.7071,0.4339,-0.901,0.0485,10.8,0.98,high,chronic_stress,chronic_stress_02
1.54,5.35,2,10,1,0.5,80.7,-0.8,0.5,-0.866,0.7818,0.6235,0.0076,1.8,0.7681,high,chronic_stress,chronic_stress_03
11.64,3.0,1,22,2,5.23,92.2,-0.6,-0.5,0.866,0.9749,-0.2225,0.1091,14.0,0.98,high,chronic_stress,chronic_stress_10
6.71,4.99,3,14,4,60.08,81.8,-0.6,-0.5,-0.866,-0.4339,-0.901,0.0378,19.4,0.8821,high,shift_worker,shift_worker_01
12.79,8.1,4,20,2,17.29,64.0,0.6,-0.866,0.5,0.9749,-0.2225,0.0,16.0,0.628,moderate,professional,professional_10
7.26,5.33,1,9,2,49.96,87.5,-0.7,0.7071,-0.7071,0.9749,-0.2225,0.0364,8.5,0.9256,high,chronic_stress,chronic_stress_02
4.82,7.81,6,18,0,10.06,66.9,0.6,-1.0,-0.0,0.0,1.0,0.0017,9.1,0.3615,moderate,athlete,athlete_00
8.29,7.07,4,22,1,59.67,83.7,-0.7,-0.5,0.866,0.7818,0.6235,0.0145,10.4,0.8361,high,shift_worker,shift_worker_17
8.2,6.39,4,12,6,80.36,72.2,-0.6,0.0,-1.0,-0.7818,0.6235,0.0247,22.2,0.9449,high,recovering,recovering_11
4.1,6.58,4,21,1,6.76,81.1,0.6,-0.7071,0.7071,0.7818,0.6235,0.0109,16.8,0.4297,moderate,student,student_12
8.9,7.1,3,22,1,4.96,78.6,-0.7,-0.5,0.866,0.7818,0.6235,0.0149,21.3,0.9702,high,student,student_18
1.46,7.24,5,18,1,0.84,60.0,0.7,-1.0,-0.0,0.7818,0.6235,0.0021,1.6,0.3649,moderate,professional,professional_17
3.96,7.11,8,12,6,6.93,72.9,0.6,0.0,-1.0,-0.7818,0.6235,0.0066,3.4,0.2971,low,recovering,recovering_19
2.61,6.8,5,20,0,2.55,76.8,0.6,-0.866,0.5,0.0,1.0,0.0059,9.7,0.466,moderate,recovering,recovering_19
14.0,6.04,1,10,5,3.15,87.1,-0.8,0.5,-0.866,-0.9749,-0.2225,0.0513,18.6,0.8987,high,student,student_13
0.42,6.57,7,8,3,0.5,65.9,0.9,0.866,-0.5,0.4339,-0.901,0.0011,4.6,0.0364,low,athlete,athlete_18
4.22,4.71,2,21,6,6.68,93.7,-0.4,-0.7071,0.7071,-0.7818,0.6235,0.026,11.7,0.8396,high,chronic_stress,chronic_stress_03
12.02,7.4,6,19,0,29.35,55.7,0.5,-0.9659,0.2588,0.0,1.0,0.0134,15.9,0.5459,moderate,recovering,recovering_14
12.49,5.19,3,19,2,28.16,75.0,-0.6,-0.9659,0.2588,0.9749,-0.2225,0.0658,14.7,0.98,high,recovering,recovering_02
1.99,6.15,4,10,3,0.5,91.4,-0.8,0.5,-0.866,0.4339,-0.901,0.0069,10.8,0.4684,moderate,chronic_stress,chronic_stress_13
3.42,6.56,3,21,4,22.41,68.3,-0.4,-0.7071,0.7071,-0.4339,-0.901,0.0092,19.0,0.6547,high,recovering,recovering_14
5.24,9.26,7,18,5,13.9,52.9,-0.4,-1.0,-0.0,-0.9749,-0.2225,0.0,12.2,0.4387,moderate,athlete,athlete_13
5.99,4.86,3,9,1,12.42,71.5,0.6,0.7071,-0.7071,0.7818,0.6235,0.0353,24.1,0.5731,moderate,recovering,recovering_09
3.42,5.07,3,14,4,0.69,81.8,-0.6,-0.5,-0.866,-0.4339,-0.901,0.0188,1.9,0.7929,high,student,student_10
7.41,7.65,4,15,3,30.43,87.6,-0.8,-0.7071,-0.7071,0.4339,-0.901,0.0048,19.1,0.8366,high,shift_worker,shift_worker_04
3.61,5.43,1,23,3,21.44,77.1,0.5,-0.2588,0.9659,0.4339,-0.901,0.0174,18.5,0.7759,high,shift_worker,shift_worker_08
1.21,8.52,8,8,5,2.09,56.1,-0.6,0.866,-0.5,-0.9749,-0.2225,0.0,24.7,0.068,low,athlete,athlete_06
3.66,7.89,5,8,3,3.67,69.0,0.6,0.866,-0.5,0.4339,-0.901,0.0008,3.1,0.212,low,professional,professional_19
4.32,7.91,8,7,0,3.44,61.4,0.7,0.9659,-0.2588,0.0,1.0,0.0007,12.3,0.2643,low,athlete,athlete_01
0.92,7.11,3,19,3,1.76,64.3,0.5,-0.9659,0.2588,0.4339,-0.901,0.0015,11.8,0.1328,low,recovering,recovering_04
14.0,6.63,3,22,1,46.45,73.4,0.6,-0.5,0.866,0.7818,0.6235,0.0359,22.0,0.8632,high,student,student_12
6.25,3.04,1,10,3,45.98,79.0,-0.6,0.5,-0.866,0.4339,-0.901,0.0582,11.6,0.9763,high,chronic_stress,chronic_stress_15
9.58,5.4,2,22,6,46.83,75.8,-0.4,-0.5,0.866,-0.7818,0.6235,0.0466,13.1,0.7809,high,shift_worker,shift_worker_07
4.32,3.57,1,13,4,6.6,67.9,-0.7,-0.2588,-0.9659,-0.4339,-0.901,0.0359,24.7,0.8561,high,chronic_stress,chronic_stress_04
7.88,5.98,4,21,2,31.18,66.6,-0.6,-0.7071,0.7071,0.9749,-0.2225,0.0299,10.9,0.8011,high,student,student_18
3.34,7.31,5,14,6,16.34,86.0,0.7,-0.5,-0.866,-0.7818,0.6235,0.0043,10.3,0.3862,moderate,shift_worker,shift_worker_12
9.3,5.86,1,23,6,34.51,80.0,-0.6,-0.2588,0.9659,-0.7818,0.6235,0.0373,10.5,0.98,high,shift_worker,shift_worker_07
14.0,3.0,1,21,0,5.16,94.0,-0.4,-0.7071,0.7071,0.0,1.0,0.1313,4.7,0.98,high,chronic_stress,chronic_stress_01
14.0,6.23,3,21,3,2.07,63.6,-0.6,-0.7071,0.7071,0.4339,-0.901,0.0465,1.6,0.9532,high,student,student_19
12.43,6.31,4,21,6,106.88,79.3,-0.8,-0.7071,0.7071,-0.7818,0.6235,0.0393,15.1,0.98,high,recovering,recovering_02
1.47,5.46,2,9,3,12.34,82.0,-0.6,0.7071,-0.7071,0.4339,-0.901,0.007,16.3,0.6662,moderate,chronic_stress,chronic_stress_10
2.0,8.81,7,6,0,2.13,66.1,0.9,1.0,0.0,0.0,1.0,0.0,8.8,0.2062,low,athlete,athlete_15
14.0,5.66,1,23,4,97.31,84.7,-0.6,-0.2588,0.9659,-0.4339,-0.901,0.0613,3.5,0.98,high,shift_worker,shift_worker_06
2.75,9.11,10,6,2,15.66,56.0,-0.4,1.0,0.0,0.9749,-0.2225,0.0,16.2,0.1037,low,athlete,athlete_06
13.41,5.99,4,23,4,40.43,69.7,-0.8,-0.2588,0.9659,-0.4339,-0.901,0.0506,10.2,0.8332,high,shift_worker,shift_worker_11
0.3,7.39,7,7,4,0.5,77.2,0.6,0.9659,-0.2588,-0.4339,-0.901,0.0003,12.3,0.02,low,athlete,athlete_10
2.07,5.65,4,7,4,4.66,76.8,-0.7,0.9659,-0.2588,-0.4339,-0.901,0.0091,0.9,0.5098,moderate,professional,professional_00
5.82,6.68,4,19,2,47.89,75.5,-0.6,-0.9659,0.2588,0.9749,-0.2225,0.0144,11.2,0.7753,high,professional,professional_03
6.82,3.02,1,14,1,22.93,86.0,-0.7,-0.5,-0.866,0.7818,0.6235,0.0637,9.2,0.98,high,shift_worker,shift_worker_11
3.02,3.17,1,21,0,33.55,70.2,-0.6,-0.7071,0.7071,0.0,1.0,0.0274,13.2,0.98,high,student,student_02
8.61,6.24,4,18,5,33.9,83.2,-0.6,-1.0,-0.0,-0.9749,-0.2225,0.0284,9.4,0.8233,high,professional,professional_08
4.24,4.97,4,19,4,22.07,72.3,0.5,-0.9659,0.2588,-0.4339,-0.901,0.0241,20.2,0.6471,high,recovering,recovering_17
4.68,6.17,5,18,3,3.09,85.0,0.5,-1.0,-0.0,0.4339,-0.901,0.0161,20.1,0.4048,moderate,professional,professional_08
0.69,9.72,8,12,2,2.16,52.3,0.6,0.0,-1.0,0.9749,-0.2225,0.0,5.5,0.02,low,athlete,athlete_02
7.08,4.87,1,13,6,50.16,98.5,-0.6,-0.2588,-0.9659,-0.7818,0.6235,0.0416,2.8,0.98,high,chronic_stress,chronic_stress_10
2.85,6.3,6,8,4,36.98,77.3,0.7,0.866,-0.5,-0.4339,-0.901,0.0091,6.6,0.3208,low,professional,professional_07
7.91,4.34,1,13,4,42.84,104.3,-0.8,-0.2588,-0.9659,-0.4339,-0.901,0.0543,11.2,0.98,high,chronic_stress,chronic_stress_05
4.41,3.0,1,20,6,20.08,71.7,0.6,-0.866,0.5,-0.7818,0.6235,0.0413,7.8,0.727,high,chronic_stress,chronic_stress_13
10.52,3.0,1,21,3,23.79,73.7,0.6,-0.7071,0.7071,0.4339,-0.901,0.0987,15.2,0.932,high,chronic_stress,chronic_stress_19
14.0,6.92,3,20,5,102.5,74.7,-0.6,-0.866,0.5,-0.9749,-0.2225,0.0285,11.6,0.8938,high,student,student_03
1.84,6.58,3,7,3,8.94,61.2,0.6,0.9659,-0.2588,0.4339,-0.901,0.0049,12.0,0.129,low,professional,professional_03
14.0,6.92,3,23,6,120.0,77.2,0.7,-0.2588,0.9659,-0.7818,0.6235,0.0282,19.1,0.7992,high,shift_worker,shift_worker_13
14.0,5.18,2,12,5,26.39,78.1,-0.4,0.0,-1.0,-0.9749,-0.2225,0.0741,5.6,0.98,high,student,student_17
2.79,6.06,5,21,2,22.68,65.0,0.7,-0.7071,0.7071,0.9749,-0.2225,0.0101,12.8,0.4351,moderate,recovering,recovering_11
14.0,6.89,2,20,0,33.46,62.5,0.5,-0.866,0.5,0.0,1.0,0.0292,-2.0,0.8967,high,recovering,recovering_01
10.45,5.02,2,12,0,26.32,67.5,-0.4,0.0,-1.0,0.0,1.0,0.0585,10.3,0.9328,high,professional,professional_02
5.55,6.84,5,9,0,4.51,66.9,0.6,0.7071,-0.7071,0.0,1.0,0.012,13.0,0.4555,moderate,recovering,recovering_12
2.29,4.93,1,14,3,6.78,91.5,0.7,-0.5,-0.866,0.4339,-0.901,0.0132,21.3,0.5843,moderate,shift_worker,shift_worker_07
3.1,5.32,2,14,6,23.21,76.7,-0.6,-0.5,-0.866,-0.7818,0.6235,0.0156,13.1,0.8739,high,shift_worker,shift_worker_01
9.78,6.1,3,9,5,32.41,71.0,-0.6,0.7071,-0.7071,-0.9749,-0.2225,0.0349,13.7,0.8048,high,recovering,recovering_02
2.65,8.26,8,19,1,11.22,63.5,0.6,-0.9659,0.2588,0.7818,0.6235,0.0,21.2,0.2279,low,recovering,recovering_02
14.0,8.27,5,23,2,43.93,71.4,-0.8,-0.2588,0.9659,0.9749,-0.2225,0.0,16.4,0.8403,high,shift_worker,shift_worker_15
6.16,7.48,6,21,6,0.5,77.2,0.7,-0.7071,0.7071,-0.7818,0.6235,0.006,11.8,0.2818,low,recovering,recovering_07
14.0,5.85,1,20,5,52.31,67.2,-0.8,-0.866,0.5,-0.9749,-0.2225,0.0565,6.2,0.9685,high,chronic_stress,chronic_stress_16
14.0,3.41,1,10,4,47.22,87.4,-0.4,0.5,-0.866,-0.4339,-0.901,0.1204,17.8,0.98,high,chronic_stress,chronic_stress_17
1.49,5.65,2,13,5,15.59,98.5,-0.8,-0.2588,-0.9659,-0.9749,-0.2225,0.0066,13.9,0.7458,high,chronic_stress,chronic_stress_08
6.31,7.98,7,6,3,13.99,77.3,-0.8,1.0,0.0,0.4339,-0.901,0.0002,11.9,0.5807,moderate,athlete,athlete_00
13.28,6.97,2,12,1,51.91,84.9,-0.6,0.0,-1.0,0.7818,0.6235,0.0256,11.3,0.9731,high,professional,professional_06
10.14,4.11,1,22,5,18.15,82.8,-0.6,-0.5,0.866,-0.9749,-0.2225,0.074,15.8,0.98,high,shift_worker,shift_worker_15
4.35,7.63,4,7,4,16.64,77.2,0.9,0.9659,-0.2588,-0.4339,-0.901,0.003,17.8,0.4496,moderate,shift_worker,shift_worker_04
1.94,7.05,7,19,2,11.33,51.3,0.9,-0.9659,0.2588,0.9749,-0.2225,0.0035,11.5,0.1623,low,athlete,athlete_10
6.43,7.43,6,12,6,11.14,72.9,0.6,0.0,-1.0,-0.7818,0.6235,0.0069,3.5,0.4806,moderate,professional,professional_05
12.71,3.73,1,23,4,11.54,84.7,0.6,-0.2588,0.9659,-0.4339,-0.901,0.1017,13.9,0.932,high,shift_worker,shift_worker_05
7.64,6.83,5,7,0,22.39,60.0,0.6,0.9659,-0.2588,0.0,1.0,0.0168,18.9,0.6417,moderate,athlete,athlete_11
9.39,4.56,1,15,4,44.24,64.3,-0.6,-0.7071,-0.7071,-0.4339,-0.901,0.0605,18.7,0.98,high,shift_worker,shift_worker_07
14.0,7.21,2,23,6,120.0,68.8,-0.7,-0.2588,0.9659,-0.7818,0.6235,0.0208,12.4,0.98,high,student,student_17
14.0,3.02,1,7,5,73.67,73.7,-0.8,0.9659,-0.2588,-0.9749,-0.2225,0.1307,7.8,0.98,high,shift_worker,shift_worker_00
5.68,7.05,5,10,5,23.27,65.3,-0.8,0.5,-0.866,-0.9749,-0.2225,0.0101,7.8,0.7778,high,student,student_18
3.7,4.98,2,9,3,12.25,84.5,-0.4,0.7071,-0.7071,0.4339,-0.901,0.0209,4.4,0.7187,high,chronic_stress,chronic_stress_09
1.52,7.1,6,7,2,0.5,74.3,0.6,0.9659,-0.2588,0.9749,-0.2225,0.0026,3.2,0.1422,low,athlete,athlete_17
8.67,6.44,4,9,2,3.68,75.4,-0.4,0.7071,-0.7071,0.9749,-0.2225,0.0254,9.5,0.7667,high,recovering,recovering_08
3.68,3.98,2,12,2,40.54,85.6,-0.7,0.0,-1.0,0.9749,-0.2225,0.0277,21.1,0.8745,high,student,student_15
0.3,5.39,5,20,2,0.5,72.4,0.6,-0.866,0.5,0.9749,-0.2225,0.0015,22.5,0.2935,low,professional,professional_18
4.59,6.63,3,23,0,9.01,59.4,-0.7,-0.2588,0.9659,0.0,1.0,0.0118,9.6,0.5166,moderate,student,student_17
14.0,4.19,1,9,4,6.04,95.3,0.6,0.7071,-0.7071,-0.4339,-0.901,0.0999,12.6,0.9008,high,chronic_stress,chronic_stress_17
9.87,7.83,3,20,5,11.37,69.8,-0.7,-0.866,0.5,-0.9749,-0.2225,0.0031,16.0,0.6784,high,professional,professional_09
14.0,3.76,1,23,5,35.09,74.5,-0.6,-0.2588,0.9659,-0.9749,-0.2225,0.1114,13.0,0.98,high,shift_worker,shift_worker_00
13.5,5.69,4,19,5,18.29,63.6,-0.6,-0.9659,0.2588,-0.9749,-0.2225,0.0584,7.3,0.8413,high,professional,professional_02
2.07,8.83,7,6,0,3.98,66.2,0.5,1.0,0.0,0.0,1.0,0.0,18.3,0.206,low,athlete,athlete_00
5.09,6.4,6,12,4,87.6,68.1,0.9,0.0,-1.0,-0.4339,-0.901,0.0153,8.0,0.4316,moderate,professional,professional_16
1.78,6.27,6,9,1,0.5,60.4,-0.6,0.7071,-0.7071,0.7818,0.6235,0.0058,5.7,0.5806,moderate,recovering,recovering_07
3.85,5.2,1,9,2,11.26,82.9,-0.7,0.7071,-0.7071,0.9749,-0.2225,0.0203,0.6,0.792,high,chronic_stress,chronic_stress_04
2.83,9.61,6,14,3,19.9,94.9,-0.7,-0.5,-0.866,0.4339,-0.901,0.0,12.1,0.548,moderate,shift_worker,shift_worker_11
2.26,4.46,1,22,6,3.95,92.2,-0.6,-0.5,0.866,-0.7818,0.6235,0.015,-6.1,0.5723,moderate,chronic_stress,chronic_stress_08
14.0,5.69,1,10,4,17.36,83.9,-0.6,0.5,-0.866,-0.4339,-0.901,0.0605,27.5,0.98,high,student,student_15
8.3,4.77,1,22,3,65.76,77.8,-0.6,-0.5,0.866,0.4339,-0.901,0.0502,24.1,0.98,high,chronic_stress,chronic_stress_19
2.2,7.84,5,12,2,16.43,75.4,0.5,0.0,-1.0,0.9749,-0.2225,0.0007,11.6,0.4093,moderate,student,student_09
3.41,6.26,5,7,4,18.35,76.2,0.7,0.9659,-0.2588,-0.4339,-0.901,0.0111,3.8,0.4574,moderate,professional,professional_05
4.27,5.61,1,6,2,16.97,63.9,-0.8,1.0,0.0,0.9749,-0.2225,0.0192,20.1,0.7914,high,shift_worker,shift_worker_10
2.17,4.29,3,15,2,0.66,72.0,-0.8,-0.7071,-0.7071,0.9749,-0.2225,0.0151,29.4,0.5948,moderate,shift_worker,shift_worker_05
1.34,5.63,4,18,2,7.22,81.0,-0.6,-1.0,-0.0,0.9749,-0.2225,0.0059,13.8,0.6431,moderate,professional,professional_11
3.28,3.0,1,9,0,0.54,74.7,-0.6,0.7071,-0.7071,0.0,1.0,0.0307,15.1,0.8922,high,chronic_stress,chronic_stress_02
